alcohol_content,bitterness,darkness,fruitiness,is_yummy
4.327210428650256,30.515538554388367,1.584887865267162,43.1638941453507,0
6.560125743410645,41.140337902132536,1.477061055883044,68.58431452615561,1
6.56580159232593,38.419300626958275,2.253131791853733,71.89978151826791,1
4.937935329093223,38.5088073651625,1.4615680141969882,53.95232992693654,1
4.5376212677200005,32.69611751822831,1.3876678793025259,43.514472091357106,0
4.578110666667728,32.822573979391855,1.578835966529656,44.15346131747962,0
6.595834647141054,24.654570435723645,4.587451610807095,50.088673684935955,0
4.503269626350875,34.39534570785316,0.6111727188374334,45.26260447206156,0
8.876337108722035,27.404199577440117,4.741040030307214,70.45493413758001,1
6.273080368168463,39.93641170126757,2.3706684447207085,71.48791095649673,1
7.196329994788128,26.883770347038592,4.53289036262051,60.489405193307896,1
4.5127364078240975,35.39253474910881,0.51718372382817,41.280618845515505,1
4.319219956648649,32.806564321378794,1.7584039587611744,41.0061231373859,0
4.556549178757807,37.22258395653604,0.23756845448481878,46.46405941900045,1
4.712122051220176,33.06618821003324,1.4128324252706563,42.72977606430875,0
5.2929804660421915,36.58351912841663,2.7737203212968105,57.10345771256391,1
4.483004097397259,33.65534696114941,0.7604261637577064,47.11212469907254,0
5.736167095682584,39.3361936986868,2.3089473048298075,61.39198106394493,1
5.178540632156914,36.860254054687196,2.406091569614599,54.30508051889634,1
4.723169958176054,33.706608415251054,0.8164038322256653,43.689365765491736,0
4.3634428389766216,38.03916855868778,1.477140856393072,46.340635865720664,0
3.9928635481069183,31.393678891051128,0.9894625080488639,39.581170709265244,0
5.8520961906819124,21.027944262204464,5.415951677375024,49.09233365783787,0
7.3506620937692135,26.949822615898846,3.900290726855021,56.25555175798258,1
5.44400601855043,38.275959160536665,1.5040365270516933,59.7261468583598,0
4.707291742218746,33.4032893673682,1.181885833126207,47.596280592255226,0
5.719789430660506,39.76628062743535,1.8798898050732875,65.10606082436726,1
4.509764658088053,33.845308780125976,0.7598715936195514,44.26246418265036,0
8.658550839106072,26.58024345904381,5.804195262634158,64.32111871344875,1
7.828435120488228,43.24852754228209,1.9991276011874115,82.6123962869207,1
6.644852066439831,24.00346252175802,4.700025980245649,47.065348729314735,0
6.734676475890767,27.590753072307297,3.611685870748169,54.873618582368294,1
4.653711584145379,33.80142054794268,1.1911564886630865,43.79108716123992,0
6.623332670287801,29.246534218436757,3.073096936632398,55.92302154342123,1
5.163301075340428,40.10500881452899,1.467328792654737,58.14473395389341,1
4.489535560715053,34.61556105032915,0.5182981529252185,43.08948182871743,1
4.970107465697197,19.88530087000484,5.384142076005677,41.22612522479118,0
4.687437232903806,32.41464745034191,1.0066015811467786,41.09098435048525,0
7.121585402533492,28.15303779082923,4.130162337600447,50.57335576032428,1
7.408515602323642,25.114187678914316,5.342249818163732,60.63930336833867,0
4.69647390180332,32.76957798700548,1.4237510706970324,47.574085524233666,0
6.480177107565306,39.75325990128693,2.213164799520718,71.42697553814834,1
6.495461646835627,42.879150787243326,2.0546257382820055,66.29786939729088,1
5.382321555683573,38.121905765848446,2.0692981546688918,59.73911677399272,1
7.510860472577562,29.47754881987967,3.9044817632705597,60.41900849746516,1
4.730087952726767,32.176065840567816,1.842956749063554,44.95465735157435,1
5.192809572142672,38.842358339544546,2.1805418626352737,56.56760418668085,1
8.026111066661727,26.885955323044236,5.048143728411483,61.03221328125678,1
8.178211269207814,27.137867116372515,4.815690902399296,64.93722332256378,1
4.928636954164205,38.45070593657712,1.6154553665134486,51.03281773907438,1
7.786980038577364,26.857907434559284,4.639588676239739,57.68108182140206,1
6.287863843760988,38.386832861790545,2.2259862755638298,71.2509670651351,1
6.2489424501436766,22.855953319847497,5.7272663258286185,50.290718136264076,0
6.824954958685112,41.29710221315344,2.164476645491363,75.96457555754958,1
4.872597966211187,37.07457077252324,2.25209918283752,52.11743133072223,0
6.877301130052051,26.581939078202414,4.661071000207141,54.7914127238594,0
4.52150214359235,32.673516594145674,1.1709900780105893,47.53642078179971,0
4.619729136198213,33.652535615418174,1.003470985678755,40.872910583937035,0
4.261899276739454,33.74976668428425,0.8935404349378623,38.28210624002486,1
5.988475967962312,37.89336763373013,1.9868924105919745,67.29452375784516,1
6.356262330753822,40.923633044292515,2.3390476693886395,68.91677930104444,1
4.985609280495051,39.455408107084814,1.6677783379833642,56.59882487174341,1
5.597087279769296,38.3306686504056,2.0265477783797627,68.63869678330835,1
4.249805838635101,36.52888115345464,1.4276238765165092,51.75753772575634,1
6.272257228953643,23.46063169793584,6.158348201296402,48.273974980781496,0
5.07634228904443,20.668119333880377,6.55489917262156,40.835262595880856,0
4.672647253832646,34.21023597761378,1.3358428046209858,44.74648426745121,0
7.039966851364754,40.93784228789155,2.506357569734699,77.25456642416891,1
5.850650801612301,39.486220334277796,2.1084907262969574,66.89539531079194,1
4.763849184226503,35.71824968840074,3.126262945032247,54.866200919739995,0
5.062799977442194,39.59229425539723,1.6403129889417911,57.25287275020993,0
4.663647725469682,31.901333342921227,1.3289737862979307,43.578510349533886,0
5.623867554552191,22.137077682605653,5.622969928648548,46.573430243126836,0
4.3564683990517095,35.101971653026204,1.1929680418002442,42.703952057177354,0
4.04847145071177,34.855299841424056,0.9724141754104711,40.08390266179844,0
5.45164569006515,39.96580410834686,2.4590004632485933,67.71909063368587,1
7.385862026285361,29.220988127878638,4.330674740029501,58.06631227633102,0
4.414277902808593,30.73583620083277,1.85797988323771,41.935930366904614,0
6.46877182466391,25.262103922608738,5.017950693945988,54.17203796259379,0
4.294656137143368,36.00892672497161,0.0,42.172088184075534,0
4.421774369039254,33.97856860172781,1.1746454659724304,44.12413568204565,0
4.224404559710224,33.38380982207311,1.554424124324933,43.35344701559542,0
